H + 0         1         1    109690.4769(1s)
    1 511                 (2)0( 0.5)         0.0000    {X}
    2 513                 (2)1( 0.5)     82303.9886    {X}
    3 512                 (2)0( 0.5)     82303.9887    {X}
    4 513                 (2)1( 1.5)     82304.3538    {X}
    5 514                 (2)0( 0.5)     97545.5755    {X}
    6 515                 (2)1( 0.5)     97545.5760    {X}
    7 516                 (2)2( 1.5)     97545.6835    {X}
    8 515                 (2)1( 1.5)     97545.6843    {X}
    9 516                 (2)2( 2.5)     97545.7196    {X}
   10 518                 (2)1( 0.5)    102880.1161    {X}
   11 517                 (2)0( 0.5)    102880.1161    {X}
   12 519                 (2)2( 1.5)    102880.1617    {X}
   13 518                 (2)1( 1.5)    102880.1617    {X}
   14 519                 (2)2( 2.5)    102880.1769    {X}
   15 51A                 (2)3( 2.5)    102880.1769    {X}
   16 51A                 (2)3( 3.5)    102880.1845    {X}
   17 51C                 (2)1( 0.5)    105349.2400    {X}
   18 51B                 (2)0( 0.5)    105349.2400    {X}
   19 51D                 (2)2( 1.5)    105349.2633    {X}
   20 51C                 (2)1( 1.5)    105349.2634    {X}
   21 51D                 (2)2( 2.5)    105349.2711    {X}
   22 51E                 (2)3( 2.5)    105349.2715    {X}
   23 51F                 (2)4( 3.5)    105349.2750    {X}
   24 51E                 (2)3( 3.5)    105349.2754    {X}
   25 51F                 (2)4( 4.5)    105349.2774    {X}
  16   1 3.10-04 1.65-09 4.43-06 5.04-04 2.43-03 5.32-03 8.32-03 9.23-03 8.76-03 6.50-03 4.49-03 2.87-03 1.58-03 1.08-03 8.16-04 5.58-04
  16   2 5.66-11 5.36-07 1.44-03 1.65-01 8.10-01 1.82+00 3.08+00 3.67+00 3.58+00 2.51+00 1.62+00 9.92-01 5.34-01 3.68-01 2.81-01 1.92-01
  16   3 1.22-04 1.14-06 3.05-03 3.46-01 1.66+00 3.60+00 5.47+00 5.80+00 5.15+00 3.59+00 2.59+00 1.96+00 1.54+00 1.41+00 1.34+00 1.26+00
  16   4 6.18+01 1.05-06 2.82-03 3.24-01 1.59+00 3.57+00 6.09+00 7.40+00 7.58+00 6.38+00 5.51+00 5.10+00 5.08+00 5.18+00 5.23+00 5.13+00
  16   5 1.12-06 3.90-06 1.05-02 1.19+00 5.73+00 1.25+01 1.93+01 2.15+01 2.22+01 2.29+01 2.38+01 2.44+01 2.45+01 2.48+01 2.52+01 2.72+01
  16   6 1.22-13 3.98-06 1.06-02 1.20+00 5.72+00 1.22+01 1.75+01 1.73+01 1.47+01 1.08+01 8.90+00 7.73+00 6.89+00 6.63+00 6.58+00 6.85+00
  16   7 1.35-07 7.04-06 1.89-02 2.14+00 1.03+01 2.25+01 3.49+01 3.79+01 3.43+01 2.39+01 1.69+01 1.23+01 9.16+00 8.06+00 7.54+00 7.20+00
  16   8 5.79+00 8.72-06 2.34-02 2.69+00 1.32+01 2.96+01 5.04+01 6.43+01 7.96+01 1.06+02 1.27+02 1.42+02 1.52+02 1.57+02 1.61+02 1.74+02
  16   9 1.38+07 1.91-05 5.16-02 6.03+00 3.04+01 7.22+01 1.41+02 2.10+02 3.22+02 5.86+02 8.54+02 1.16+03 1.60+03 1.95+03 2.29+03-4.78+02
  16  10 1.00-30 5.24-06 1.40-02 1.58+00 7.54+00 1.60+01 2.31+01 2.31+01 2.00+01 1.54+01 1.28+01 1.06+01 8.46+00 7.92+00 8.15+00 1.04+01
  16  11 1.00-30 4.46-06 1.20-02 1.36+00 6.57+00 1.44+01 2.25+01 2.57+01 2.71+01 2.78+01 2.72+01 2.50+01 2.15+01 2.10+01 2.22+01 2.92+01
  16  12 1.00-30 9.83-06 2.63-02 2.98+00 1.43+01 3.09+01 4.68+01 4.96+01 4.53+01 3.53+01 2.89+01 2.39+01 1.93+01 1.79+01 1.80+01 2.12+01
  16  13 2.37-26 1.83-05 4.91-02 5.64+00 2.77+01 6.25+01 1.08+02 1.37+02 1.63+02 1.89+02 1.95+02 1.85+02 1.63+02 1.61+02 1.71+02 2.25+02
  16  14 9.67-11 3.37-03 9.05+00 1.04+03 5.05+03 1.13+04 1.87+04 2.29+04 2.61+04 2.92+04 3.09+04 3.23+04 3.39+04 3.49+04 3.59+04-1.15+03
  16  15 5.09-18 1.05-05 2.81-02 3.21+00 1.57+01 3.50+01 5.82+01 6.94+01 7.15+01 6.40+01 5.73+01 5.16+01 4.56+01 4.37+01 4.38+01 4.86+01
  17   1 3.44+07 1.89-08 5.07-05 5.79-03 2.81-02 6.19-02 9.96-02 1.15-01 1.15-01 9.70-02 8.08-02 7.23-02 7.68-02 8.88-02 1.05-01-3.87-02
  17   2 1.00-30 3.18-08 8.83-05 1.11-02 6.27-02 1.76-01 4.59-01 7.76-01 1.02+00 1.03+00 9.13-01 8.07-01 7.31-01 7.08-01 6.99-01 7.00-01
  17   3 4.95+06 7.69-08 2.08-04 2.43-02 1.23-01 2.91-01 5.66-01 7.90-01 9.36-01 9.46-01 9.47-01 1.04+00 1.33+00 1.64+00 1.98+00-5.32-01
  17   4 5.27+00 5.24-08 1.47-04 1.92-02 1.12-01 3.32-01 9.22-01 1.60+00 2.07+00 1.86+00 1.34+00 8.72-01 4.87-01 3.37-01 2.57-01 1.70-01
  17   5 1.64+06 5.56-07 1.49-03 1.69-01 8.08-01 1.74+00 2.59+00 2.82+00 3.07+00 4.06+00 5.55+00 7.60+00 1.09+01 1.37+01 1.66+01-4.54+00
  17   6 1.00-30 7.46-07 2.00-03 2.28-01 1.10+00 2.41+00 3.83+00 4.46+00 4.99+00 5.82+00 6.47+00 7.03+00 7.55+00 7.79+00 7.95+00 8.17+00
  17   7 1.50+05 7.68-07 2.05-03 2.32-01 1.11+00 2.37+00 3.45+00 3.50+00 3.13+00 2.49+00 2.14+00 1.99+00 2.02+00 2.17+00 2.39+00-4.14-01
  17   8 1.43+00 1.56-06 4.18-03 4.70-01 2.23+00 4.69+00 6.51+00 6.12+00 4.94+00 3.49+00 2.82+00 2.44+00 2.13+00 2.00+00 1.96+00 2.05+00
  17   9 2.26-07 1.18-06 3.16-03 3.56-01 1.70+00 3.59+00 5.11+00 4.97+00 4.09+00 2.63+00 1.73+00 1.13+00 6.87-01 5.26-01 4.48-01 3.93-01
  17  10 1.00-30 2.32-06 6.35-03 7.64-01 4.03+00 1.03+01 2.33+01 3.80+01 5.61+01 7.97+01 9.35+01 1.00+02 1.03+02 1.06+02 1.10+02 1.29+02
  17  11 7.38+05 1.11-05 2.98-02 3.43+00 1.68+01 3.78+01 6.42+01 8.00+01 9.11+01 1.05+02 1.29+02 1.70+02 2.43+02 3.01+02 3.54+02-6.45+01
  17  12 1.89+05 4.56-06 1.22-02 1.40+00 6.80+00 1.51+01 2.46+01 2.92+01 3.19+01 3.53+01 4.14+01 5.21+01 7.05+01 8.46+01 9.78+01-1.65+01
  17  13 4.54-01 3.02-06 8.10-03 9.26-01 4.51+00 9.99+00 1.64+01 1.97+01 2.23+01 2.38+01 2.21+01 1.86+01 1.56+01 1.64+01 1.90+01 2.94+01
  17  14 7.70-08 2.95-06 7.89-03 8.89-01 4.23+00 8.97+00 1.28+01 1.25+01 1.08+01 8.28+00 6.62+00 5.09+00 3.71+00 3.54+00 3.91+00 6.02+00
  17  15 4.71-02 1.17-06 3.13-03 3.56-01 1.72+00 3.74+00 5.81+00 6.47+00 6.53+00 6.15+00 5.82+00 5.54+00 5.08+00 4.92+00 5.01+00 6.00+00
  17  16 3.90-15 1.25-06 3.36-03 3.79-01 1.81+00 3.87+00 5.65+00 5.68+00 4.83+00 3.33+00 2.42+00 1.76+00 1.24+00 1.10+00 1.11+00 1.40+00
  18   1 1.00-30 1.71-08 4.59-05 5.24-03 2.54-02 5.61-02 9.06-02 1.05-01 1.05-01 8.64-02 6.71-02 5.12-02 3.87-02 3.44-02 3.24-02 3.17-02
  18   2 4.30+05 3.63-08 9.97-05 1.22-02 6.62-02 1.76-01 4.23-01 6.76-01 8.33-01 7.24-01 5.27-01 3.61-01 2.45-01 2.15-01 2.15-01-4.62-02
  18   3 1.00-30 1.03-07 2.78-04 3.22-02 1.60-01 3.67-01 6.61-01 8.60-01 9.59-01 9.10-01 8.34-01 7.86-01 7.65-01 7.66-01 7.72-01 7.88-01
  18   4 8.59+05 7.24-08 1.99-04 2.44-02 1.32-01 3.53-01 8.48-01 1.36+00 1.67+00 1.46+00 1.06+00 7.26-01 4.90-01 4.31-01 4.29-01-9.24-02
  18   5 1.00-30 6.81-07 1.83-03 2.08-01 1.01+00 2.23+00 3.58+00 4.25+00 4.87+00 5.84+00 6.59+00 7.22+00 7.80+00 8.07+00 8.24+00 8.48+00
  18   6 3.02+05 6.48-07 1.73-03 1.95-01 9.26-01 1.95+00 2.73+00 2.60+00 2.18+00 1.75+00 1.68+00 1.82+00 2.25+00 2.70+00 3.21+00-8.36-01
  18   7 2.56-01 7.72-07 2.06-03 2.33-01 1.11+00 2.38+00 3.47+00 3.48+00 2.97+00 1.99+00 1.39+00 9.90-01 6.94-01 5.88-01 5.42-01 5.34-01
  18   8 6.03+05 9.92-07 2.65-03 2.99-01 1.42+00 3.00+00 4.25+00 4.15+00 3.62+00 3.13+00 3.16+00 3.53+00 4.46+00 5.38+00 6.41+00-1.67+00
  18   9 3.83-01 1.16-06 3.11-03 3.51-01 1.68+00 3.58+00 5.21+00 5.23+00 4.45+00 2.99+00 2.08+00 1.48+00 1.04+00 8.86-01 8.16-01 8.00-01
  18  10 2.15+05 3.84-06 1.03-02 1.18+00 5.76+00 1.28+01 2.13+01 2.57+01 2.84+01 3.20+01 3.89+01 5.14+01 7.33+01 9.03+01 1.06+02-1.88+01
  18  11 1.00-30 2.46-06 6.73-03 8.09-01 4.26+00 1.08+01 2.43+01 3.96+01 5.81+01 8.20+01 9.56+01 1.02+02 1.03+02 1.06+02 1.11+02 1.31+02
  18  12 1.30-01 1.49-06 3.98-03 4.53-01 2.18+00 4.76+00 7.42+00 8.38+00 8.81+00 8.82+00 8.29+00 7.46+00 6.53+00 6.56+00 7.16+00 1.00+01
  18  13 4.30+05 7.57-06 2.03-02 2.33+00 1.14+01 2.53+01 4.20+01 5.08+01 5.62+01 6.36+01 7.74+01 1.03+02 1.46+02 1.80+02 2.12+02-3.76+01
  18  14 1.95-01 2.26-06 6.07-03 6.89-01 3.33+00 7.24+00 1.13+01 1.27+01 1.33+01 1.33+01 1.25+01 1.12+01 9.80+00 9.85+00 1.07+01 1.50+01
  18  15 1.37-08 8.64-07 2.31-03 2.61-01 1.25+00 2.65+00 3.85+00 3.88+00 3.43+00 2.71+00 2.27+00 1.89+00 1.49+00 1.39+00 1.44+00 1.93+00
  18  16 1.83-08 1.14-06 3.06-03 3.45-01 1.65+00 3.52+00 5.11+00 5.15+00 4.55+00 3.60+00 3.02+00 2.51+00 1.99+00 1.85+00 1.92+00 2.57+00
  19   1 1.85+02 9.52-09 2.55-05 2.91-03 1.41-02 3.09-02 4.89-02 5.52-02 5.36-02 4.15-02 3.03-02 2.16-02 1.53-02 1.35-02 1.29-02 1.36-02
  19   2 7.86+06 2.32-07 6.28-04 7.39-02 3.76-01 9.07-01 1.82+00 2.60+00 3.15+00 3.45+00 3.81+00 4.46+00 5.76+00 6.93+00 8.12+00-1.69+00
  19   3 9.62-01 5.01-07 1.34-03 1.53-01 7.42-01 1.63+00 2.61+00 2.95+00 2.81+00 2.04+00 1.45+00 1.03+00 7.47-01 6.48-01 5.99-01 5.49-01
  19   4 1.57+06 4.70-07 1.27-03 1.48-01 7.48-01 1.77+00 3.42+00 4.66+00 5.15+00 4.20+00 3.11+00 2.32+00 1.87+00 1.84+00 1.93+00-3.38-01
  19   5 1.09+00 1.47-06 3.93-03 4.45-01 2.13+00 4.56+00 6.74+00 7.03+00 6.63+00 6.03+00 5.92+00 6.09+00 6.31+00 6.34+00 6.30+00 6.09+00
  19   6 2.83+06 1.65-06 4.43-03 5.05-01 2.45+00 5.37+00 8.56+00 1.02+01 1.24+01 1.76+01 2.41+01 3.24+01 4.46+01 5.46+01 6.49+01-1.57+01
  19   7 4.02-01 1.27-06 3.43-03 3.98-01 1.98+00 4.58+00 8.39+00 1.11+01 1.29+01 1.35+01 1.36+01 1.38+01 1.41+01 1.43+01 1.44+01 1.46+01
  19   8 5.66+05 3.06-06 8.18-03 9.21-01 4.38+00 9.24+00 1.30+01 1.25+01 1.07+01 8.85+00 8.62+00 9.25+00 1.09+01 1.25+01 1.44+01-3.13+00
  19   9 1.72-01 1.65-06 4.43-03 5.10-01 2.51+00 5.70+00 9.91+00 1.22+01 1.22+01 8.80+00 5.91+00 3.87+00 2.40+00 1.84+00 1.54+00 1.18+00
  19  10 1.24+06 3.45-05 9.27-02 1.07+01 5.26+01 1.19+02 2.08+02 2.67+02 3.14+02 3.74+02 4.55+02 5.91+02 8.31+02 1.02+03 1.20+03-2.17+02
  19  11 5.39-01 3.66-06 9.89-03 1.15+00 5.81+00 1.37+01 2.65+01 3.79+01 4.99+01 6.11+01 6.08+01 5.34+01 4.57+01 4.78+01 5.48+01 8.20+01
  19  12 1.86-01 7.03-06 1.91-02 2.25+00 1.15+01 2.79+01 5.71+01 8.68+01 1.22+02 1.69+02 2.01+02 2.28+02 2.52+02 2.61+02 2.66+02 2.69+02
  19  13 2.48+05 1.17-05 3.14-02 3.59+00 1.75+01 3.92+01 6.53+01 7.97+01 8.89+01 9.77+01 1.10+02 1.32+02 1.74+02 2.09+02 2.42+02-4.33+01
  19  14 7.97-02 5.87-06 1.57-02 1.78+00 8.56+00 1.85+01 2.80+01 3.00+01 2.84+01 2.41+01 2.02+01 1.60+01 1.22+01 1.17+01 1.26+01 1.78+01
  19  15 5.05+04 4.89-06 1.31-02 1.50+00 7.33+00 1.63+01 2.71+01 3.26+01 3.50+01 3.56+01 3.75+01 4.15+01 4.86+01 5.43+01 6.01+01-8.83+00
  19  16 6.55-09 3.90-06 1.04-02 1.19+00 5.70+00 1.24+01 1.88+01 2.00+01 1.77+01 1.19+01 8.08+00 5.41+00 3.44+00 2.83+00 2.68+00 3.11+00
  19  17 1.01-08 5.10-03 1.37+01 1.57+03 7.66+03 1.71+04 2.87+04 3.54+04 4.08+04 4.64+04 4.97+04 5.26+04 5.60+04 5.82+04 6.02+04-2.10+03
  19  18 3.05-25 2.77-05 7.46-02 8.64+00 4.30+01 9.94+01 1.82+02 2.47+02 3.07+02 3.43+02 3.20+02 2.70+02 2.30+02 2.49+02 2.95+02 4.65+02
  20   1 3.44+07 3.80-08 1.02-04 1.16-02 5.64-02 1.24-01 2.00-01 2.30-01 2.31-01 1.95-01 1.62-01 1.45-01 1.54-01 1.78-01 2.11-01-7.74-02
  20   2 2.63+00 5.24-08 1.47-04 1.92-02 1.12-01 3.32-01 9.22-01 1.60+00 2.07+00 1.86+00 1.34+00 8.72-01 4.87-01 3.37-01 2.57-01 1.70-01
  20   3 4.95+06 1.54-07 4.17-04 4.87-02 2.46-01 5.84-01 1.13+00 1.58+00 1.87+00 1.89+00 1.89+00 2.07+00 2.65+00 3.26+00 3.94+00-1.06+00
  20   4 2.63+00 1.16-07 3.24-04 4.15-02 2.38-01 6.86-01 1.85+00 3.16+00 4.12+00 3.93+00 3.17+00 2.48+00 1.95+00 1.75+00 1.66+00 1.57+00
  20   5 1.64+06 7.86-07 2.11-03 2.39-01 1.15+00 2.51+00 3.89+00 4.50+00 5.33+00 7.69+00 1.08+01 1.50+01 2.17+01 2.73+01 3.32+01-9.08+00
  20   6 7.14-01 1.56-06 4.18-03 4.70-01 2.23+00 4.69+00 6.51+00 6.12+00 4.94+00 3.49+00 2.82+00 2.44+00 2.12+00 2.00+00 1.96+00 2.05+00
  20   7 1.50+04 1.52-06 4.07-03 4.60-01 2.19+00 4.64+00 6.63+00 6.49+00 5.41+00 3.59+00 2.46+00 1.69+00 1.14+00 9.58-01 8.83-01-8.29-02
  20   8 7.14-01 3.11-06 8.31-03 9.41-01 4.50+00 9.67+00 1.43+01 1.52+01 1.50+01 1.51+01 1.57+01 1.65+01 1.73+01 1.77+01 1.79+01 1.84+01
  20   9 1.35+05 2.27-06 6.08-03 6.86-01 3.27+00 6.97+00 1.01+01 1.01+01 8.75+00 6.51+00 5.18+00 4.42+00 4.11+00 4.25+00 4.55+00-7.46-01
  20  10 2.27-01 3.02-06 8.10-03 9.26-01 4.51+00 9.99+00 1.64+01 1.97+01 2.23+01 2.38+01 2.21+01 1.86+01 1.56+01 1.64+01 1.90+01 2.94+01
  20  11 7.38+05 2.19-05 5.88-02 6.75+00 3.31+01 7.44+01 1.26+02 1.57+02 1.79+02 2.08+02 2.55+02 3.38+02 4.85+02 6.01+02 7.09+02-1.29+02
  20  12 1.89+04 4.41-06 1.18-02 1.33+00 6.38+00 1.37+01 2.01+01 2.07+01 1.90+01 1.63+01 1.53+01 1.53+01 1.69+01 1.87+01 2.07+01-3.30+00
  20  13 2.27-01 6.30-06 1.71-02 2.04+00 1.06+01 2.65+01 5.72+01 9.05+01 1.30+02 1.82+02 2.17+02 2.45+02 2.67+02 2.75+02 2.80+02 2.87+02
  20  14 1.70+05 1.00-05 2.69-02 3.07+00 1.49+01 3.27+01 5.22+01 6.05+01 6.42+01 6.85+01 7.84+01 9.65+01 1.28+02 1.53+02 1.76+02-2.97+01
  20  15 6.73-03 1.91-06 5.12-03 5.79-01 2.77+00 5.94+00 8.78+00 9.03+00 8.01+00 6.09+00 4.94+00 4.12+00 3.37+00 3.11+00 3.08+00 3.51+00
  20  16 4.04-02 2.79-06 7.47-03 8.48-01 4.08+00 8.85+00 1.36+01 1.48+01 1.44+01 1.28+01 1.17+01 1.09+01 9.74+00 9.36+00 9.50+00 1.13+01
  20  17 1.15-16 3.05-05 8.22-02 9.52+00 4.74+01 1.10+02 2.02+02 2.75+02 3.44+02 3.87+02 3.62+02 3.07+02 2.63+02 2.85+02 3.38+02 5.32+02
  20  18 1.16-08 5.79-03 1.56+01 1.78+03 8.71+03 1.95+04 3.26+04 4.03+04 4.65+04 5.29+04 5.67+04 6.00+04 6.40+04 6.65+04 6.87+04-2.40+03
  20  19 4.52-18 1.91-03 5.12+00 5.85+02 2.84+03 6.30+03 1.03+04 1.24+04 1.38+04 1.50+04 1.57+04 1.62+04 1.69+04 1.73+04 1.76+04-4.20+02
  21   1 1.85+02 1.43-08 3.84-05 4.37-03 2.12-02 4.64-02 7.35-02 8.29-02 8.05-02 6.23-02 4.55-02 3.24-02 2.30-02 2.02-02 1.93-02 2.03-02
  21   2 3.98-07 3.60-07 9.75-04 1.14-01 5.76-01 1.37+00 2.65+00 3.62+00 3.96+00 3.06+00 2.04+00 1.24+00 6.17-01 3.84-01 2.63-01 1.43-01
  21   3 9.62-01 7.70-07 2.07-03 2.36-01 1.14+00 2.51+00 4.02+00 4.55+00 4.32+00 3.14+00 2.21+00 1.57+00 1.13+00 9.78-01 9.01-01 8.23-01
  21   4 9.43+06 6.99-07 1.89-03 2.22-01 1.13+00 2.70+00 5.32+00 7.46+00 8.70+00 8.56+00 8.42+00 8.97+00 1.08+01 1.27+01 1.47+01-3.04+00
  21   5 1.09+00 2.47-06 6.60-03 7.46-01 3.57+00 7.62+00 1.12+01 1.15+01 1.06+01 9.38+00 9.06+00 9.24+00 9.50+00 9.51+00 9.44+00 9.13+00
  21   6 4.17-08 2.48-06 6.62-03 7.44-01 3.53+00 7.40+00 1.02+01 9.44+00 7.33+00 4.66+00 3.29+00 2.47+00 1.90+00 1.69+00 1.58+00 1.50+00
  21   7 1.15-01 1.66-06 4.47-03 5.14-01 2.53+00 5.74+00 9.97+00 1.22+01 1.22+01 8.82+00 5.92+00 3.88+00 2.40+00 1.84+00 1.54+00 1.18+00
  21   8 3.39+06 4.68-06 1.25-02 1.42+00 6.82+00 1.47+01 2.24+01 2.49+01 2.74+01 3.50+01 4.56+01 5.96+01 8.09+01 9.85+01 1.17+02-2.82+01
  21   9 4.59-01 2.67-06 7.19-03 8.31-01 4.13+00 9.50+00 1.71+01 2.22+01 2.49+01 2.42+01 2.31+01 2.25+01 2.23+01 2.23+01 2.23+01 2.25+01
  21  10 7.27-08 2.99-06 8.00-03 9.10-01 4.39+00 9.57+00 1.49+01 1.69+01 1.76+01 1.75+01 1.59+01 1.31+01 1.02+01 1.02+01 1.17+01 1.85+01
  21  11 5.39-01 4.97-06 1.34-02 1.57+00 7.97+00 1.90+01 3.75+01 5.47+01 7.31+01 9.06+01 9.04+01 7.95+01 6.82+01 7.16+01 8.21+01 1.23+02
  21  12 5.32-02 5.86-06 1.57-02 1.78+00 8.54+00 1.85+01 2.79+01 2.99+01 2.84+01 2.41+01 2.02+01 1.60+01 1.22+01 1.16+01 1.26+01 1.78+01
  21  13 1.49+06 6.32-05 1.70-01 1.96+01 9.62+01 2.18+02 3.79+02 4.84+02 5.68+02 6.76+02 8.21+02 1.06+03 1.49+03 1.83+03 2.15+03-3.90+02
  21  14 2.13-01 1.20-05 3.26-02 3.82+00 1.94+01 4.66+01 9.29+01 1.38+02 1.92+02 2.63+02 3.10+02 3.49+02 3.83+02 3.97+02 4.04+02 4.12+02
  21  15 2.40+03 4.53-06 1.21-02 1.38+00 6.63+00 1.44+01 2.21+01 2.38+01 2.14+01 1.51+01 1.10+01 8.29+00 6.36+00 5.74+00 5.59+00-6.31-01
  21  16 4.81+04 8.57-06 2.30-02 2.63+00 1.28+01 2.83+01 4.63+01 5.45+01 5.70+01 5.55+01 5.65+01 6.12+01 7.02+01 7.79+01 8.60+01-1.26+01
  21  17 1.00-30 1.21-05 3.26-02 3.74+00 1.83+01 4.12+01 6.99+01 8.78+01 1.02+02 1.07+02 9.79+01 8.01+01 6.36+01 6.69+01 7.94+01 1.30+02
  21  18 1.29-24 3.64-05 9.82-02 1.14+01 5.70+01 1.33+02 2.48+02 3.44+02 4.36+02 4.96+02 4.66+02 3.96+02 3.40+02 3.71+02 4.40+02 6.97+02
  21  19 5.10-18 2.65-05 7.11-02 8.14+00 3.98+01 8.88+01 1.48+02 1.83+02 2.11+02 2.27+02 2.12+02 1.79+02 1.48+02 1.54+02 1.77+02 2.69+02
  21  20 4.48-10 1.03-02 2.78+01 3.18+03 1.55+04 3.46+04 5.77+04 7.09+04 8.12+04 9.14+04 9.75+04 1.03+05 1.09+05 1.13+05 1.16+05-3.78+03
  22   1 2.45-04 9.80-10 2.62-06 2.99-04 1.44-03 3.15-03 4.93-03 5.48-03 5.20-03 3.86-03 2.67-03 1.71-03 9.32-04 6.33-04 4.76-04 3.21-04
  22   2 3.21+01 2.40-07 6.46-04 7.44-02 3.67-01 8.35-01 1.46+00 1.83+00 1.91+00 1.64+00 1.44+00 1.36+00 1.38+00 1.42+00 1.44+00 1.42+00
  22   3 7.06-05 6.09-07 1.63-03 1.85-01 8.87-01 1.92+00 2.89+00 3.02+00 2.64+00 1.76+00 1.21+00 8.51-01 6.14-01 5.34-01 4.93-01 4.47-01
  22   4 9.18+00 4.76-07 1.28-03 1.47-01 7.26-01 1.65+00 2.87+00 3.54+00 3.54+00 2.59+00 1.78+00 1.21+00 8.22-01 6.89-01 6.18-01 5.30-01
  22   5 1.07-06 1.35-06 3.60-03 4.06-01 1.93+00 4.10+00 5.86+00 5.73+00 4.77+00 3.32+00 2.57+00 2.15+00 1.91+00 1.84+00 1.80+00 1.75+00
  22   6 2.01-02 2.32-06 6.19-03 6.99-01 3.34+00 7.11+00 1.03+01 1.05+01 9.50+00 8.24+00 7.85+00 8.01+00 8.54+00 8.70+00 8.60+00 7.71+00
  22   7 4.24+06 3.09-06 8.36-03 9.72-01 4.87+00 1.14+01 2.17+01 3.08+01 4.19+01 6.07+01 8.00+01 1.03+02 1.34+02 1.58+02 1.83+02-3.52+01
  22   8 5.74-03 4.35-06 1.16-02 1.31+00 6.21+00 1.31+01 1.82+01 1.71+01 1.34+01 8.58+00 6.20+00 4.94+00 4.28+00 4.05+00 3.87+00 3.37+00
  22   9 3.03+05 4.39-06 1.18-02 1.34+00 6.50+00 1.43+01 2.27+01 2.54+01 2.39+01 1.81+01 1.45+01 1.28+01 1.27+01 1.35+01 1.48+01-2.52+00
  22  10 7.29-01 7.51-06 2.03-02 2.39+00 1.22+01 2.95+01 5.98+01 8.94+01 1.22+02 1.56+02 1.63+02 1.50+02 1.33+02 1.37+02 1.52+02 2.14+02
  22  11 1.24-07 3.75-06 1.01-02 1.16+00 5.70+00 1.29+01 2.23+01 2.86+01 3.43+01 3.93+01 3.92+01 3.50+01 2.96+01 2.98+01 3.30+01 4.74+01
  22  12 2.41+06 9.69-05 2.61-01 3.01+01 1.49+02 3.41+02 6.08+02 8.00+02 9.69+02 1.20+03 1.46+03 1.85+03 2.52+03 3.04+03 3.55+03-6.33+02
  22  13 2.08-01 8.34-06 2.24-02 2.56+00 1.25+01 2.77+01 4.58+01 5.57+01 6.33+01 7.08+01 7.10+01 6.43+01 5.51+01 5.49+01 5.95+01 8.17+01
  22  14 1.72+05 1.78-05 4.78-02 5.46+00 2.65+01 5.88+01 9.58+01 1.13+02 1.21+02 1.24+02 1.33+02 1.52+02 1.91+02 2.25+02 2.59+02-4.52+01
  22  15 1.31-01 8.78-06 2.38-02 2.80+00 1.43+01 3.48+01 7.09+01 1.07+02 1.50+02 2.06+02 2.41+02 2.71+02 3.01+02 3.14+02 3.20+02 3.20+02
  22  16 2.19-02 5.62-06 1.51-02 1.72+00 8.37+00 1.85+01 3.00+01 3.43+01 3.28+01 2.47+01 1.85+01 1.35+01 9.53+00 8.42+00 8.37+00 1.02+01
  22  17 9.11-25 2.95-05 7.95-02 9.20+00 4.57+01 1.06+02 1.92+02 2.60+02 3.23+02 3.63+02 3.41+02 2.87+02 2.43+02 2.62+02 3.09+02 4.87+02
  22  18 1.00-30 8.47-06 2.28-02 2.61+00 1.28+01 2.86+01 4.81+01 5.97+01 6.84+01 7.15+01 6.46+01 5.20+01 4.05+01 4.27+01 5.12+01 8.57+01
  22  19 3.95-10 7.92-03 2.13+01 2.44+03 1.19+04 2.65+04 4.41+04 5.42+04 6.21+04 6.98+04 7.44+04 7.83+04 8.29+04 8.59+04 8.85+04-2.88+03
  22  20 2.96-28 2.16-05 5.79-02 6.62+00 3.22+01 7.14+01 1.17+02 1.41+02 1.58+02 1.65+02 1.52+02 1.26+02 1.02+02 1.06+02 1.22+02 1.89+02
  22  21 2.38-15 8.32-04 2.23+00 2.55+02 1.24+03 2.75+03 4.48+03 5.37+03 5.96+03 6.47+03 6.74+03 6.98+03 7.26+03 7.45+03 7.63+03-2.06+02
  23   1 1.95-10 2.64-11 7.07-08 8.03-06 3.87-05 8.43-05 1.31-04 1.43-04 1.33-04 9.54-05 6.35-05 3.85-05 1.85-05 1.07-05 6.62-06 2.38-06
  23   2 2.51-05 5.05-08 1.35-04 1.54-02 7.47-02 1.64-01 2.61-01 2.92-01 2.71-01 1.93-01 1.38-01 1.03-01 8.03-02 7.25-02 6.86-02 6.41-02
  23   3 9.62-11 1.68-07 4.48-04 5.06-02 2.41-01 5.12-01 7.32-01 7.11-01 5.67-01 3.36-01 2.08-01 1.28-01 7.56-02 5.72-02 4.80-02 3.86-02
  23   4 8.38-06 1.00-07 2.68-04 3.06-02 1.48-01 3.27-01 5.23-01 5.87-01 5.38-01 3.58-01 2.28-01 1.40-01 7.86-02 5.65-02 4.51-02 3.31-02
  23   5 6.60-12 2.76-06 7.36-03 8.29-01 3.94+00 8.30+00 1.16+01 1.10+01 8.84+00 6.22+00 5.02+00 4.29+00 3.74+00 3.61+00 3.65+00 4.06+00
  23   6 1.06-05 3.66-06 9.77-03 1.10+00 5.25+00 1.11+01 1.59+01 1.56+01 1.36+01 1.12+01 1.02+01 9.61+00 9.10+00 9.10+00 9.33+00 1.04+01
